project_name,dep_name,dep_type
opentitan,rrra__anstyle-1.0.1,library
opentitan,rrra__anstream-0.3.2,library
opentitan,rrra__strsim-0.10.0,library
opentitan,crate_index__ruzstd-0.4.0,library
opentitan,rrra__aho-corasick-1.0.2,library
opentitan,rrra__memchr-2.5.0,library
opentitan,rrra__regex-syntax-0.7.4,library
opentitan,crate_index__memchr-2.6.4,library
opentitan,rrra__regex-automata-0.3.3,library
chrome-ssh-agent,rules_go~0.42.0~non_module_dependencies~io_bazel_rules_nogo,library
chrome-ssh-agent,gazelle~0.33.0~go_deps~bazel_gazelle_go_repository_config,library
chrome-ssh-agent,gazelle~0.33.0~non_module_deps~bazel_gazelle_go_repository_cache,library
opentitan,crate_index__pkcs1-0.7.5,library
opentitan,crate_index__unicode-width-0.1.10,library
opentitan,crate_index__flate2-1.0.28,library
opentitan,crate_index__linux-raw-sys-0.4.5,library
opentitan,crate_index__iana-time-zone-0.1.58,library
opentitan,crate_index__heck-0.4.1,library
opentitan,crate_index__typetag-impl-0.2.13,library
opentitan,crate_index__inventory-0.3.12,library
opentitan,crate_index__nix-0.26.4,library
opentitan,crate_index__bitflags-1.3.2,library
opentitan,crate_index__libudev-0.3.0,library
opentitan,crate_index__funty-2.0.0,library
opentitan,crate_index__radium-0.7.0,library
opentitan,crate_index__wyz-0.5.1,library
opentitan,crate_index__tap-1.0.1,library
opentitan,crate_index__autocfg-1.1.0,library
opentitan,rrra__io-lifetimes-1.0.11,library
opentitan,rrra__rustix-0.37.23,library
opentitan,crate_index__crc-catalog-2.2.0,library
opentitan,crate_index__syn-0.15.44,library
opentitan,crate_index__pest_generator-2.7.3,library
opentitan,crate_index__quote-0.6.13,library
opentitan,crate_index__proc-macro2-0.4.30,library
opentitan,crate_index__smallvec-1.11.0,library
opentitan,crate_index__terminal_size-0.3.0,library
opentitan,crate_index__clap_lex-0.6.0,library
opentitan,crate_index__num_enum_derive-0.7.0,library
opentitan,crate_index__strum_macros-0.25.2,library
opentitan,crate_index__signature-2.1.0,library
opentitan,crate_index__subtle-2.5.0,library
opentitan,crate_index__pkcs8-0.10.2,library
opentitan,crate_index__spki-0.7.2,library
opentitan,crate_index__const-oid-0.9.5,library
opentitan,crate_index__base64ct-1.6.0,library
opentitan,crate_index__strsim-0.10.0,library
opentitan,crate_index__anstream-0.6.4,library
opentitan,crate_index__ucd-trie-0.1.6,library
opentitan,crate_index__libusb1-sys-0.6.4,library
chrome-ssh-agent,gazelle~0.33.0~non_module_deps~bazel_gazelle_go_repository_tools,toolchain
chrome-ssh-agent,rules_go~0.42.0~go_sdk~go_sdk,toolchain
opentitan,crate_index__regex-automata-0.3.7,library
opentitan,crate_index__aho-corasick-1.0.5,library
opentitan,crate_index__regex-syntax-0.7.5,library
opentitan,crate_index__spin-0.5.2,library
opentitan,crate_index__option-ext-0.2.0,library
opentitan,crate_index__pkg-config-0.3.27,library
opentitan,crate_index__gimli-0.28.0,library
opentitan,crate_index__adler-1.0.2,library
opentitan,crate_index__proc-macro-crate-1.3.1,library
opentitan,rrra__unicode-ident-1.0.10,library
opentitan,crate_index__cc-1.0.83,library
opentitan,crate_index__thiserror-core-1.0.38,library
opentitan,crate_index__twox-hash-1.6.3,library
opentitan,crate_index__getrandom-0.2.10,library
opentitan,crate_index__ppv-lite86-0.2.17,library
opentitan,rrra__linux-raw-sys-0.3.8,library
opentitan,crate_index__unicode-xid-0.1.0,library
opentitan,crate_index__pest_meta-2.7.3,library
opentitan,crate_index__rustversion-1.0.14,library
opentitan,rrra__colorchoice-1.0.0,library
opentitan,rrra__anstyle-parse-0.2.1,library
opentitan,rrra__utf8parse-0.2.1,library
opentitan,crate_index__crc32fast-1.3.2,library
opentitan,rrra__anstyle-query-1.0.0,library
opentitan,crate_index__crypto-common-0.1.6,library
opentitan,crate_index__block-buffer-0.10.4,library
opentitan,crate_index__libudev-sys-0.1.4,library
opentitan,crate_index__anstyle-query-1.0.0,library
opentitan,crate_index__colorchoice-1.0.0,library
opentitan,crate_index__anstyle-parse-0.2.2,library
opentitan,crate_index__utf8parse-0.2.1,library
opentitan,rrra__libc-0.2.147,library
opentitan,crate_index__der-0.7.8,library
opentitan,rrra__bitflags-1.3.2,library
opentitan,crate_index__toml_edit-0.19.14,library
opentitan,crate_index__jobserver-0.1.27,library
opentitan,crate_index__static_assertions-1.1.0,library
opentitan,crate_index__typenum-1.17.0,library
opentitan,crate_index__generic-array-0.14.7,library
opentitan,crate_index__thiserror-core-impl-1.0.38,library
opentitan,crate_index__version_check-0.9.4,library
opentitan,crate_index__syn-1.0.109,library
opentitan,crate_index__indexmap-2.0.0,library
opentitan,crate_index__toml_datetime-0.6.3,library
opentitan,crate_index__winnow-0.5.15,library
opentitan,crate_index__equivalent-1.0.1,library
opentitan,crate_index__hashbrown-0.14.0,library
chrome-ssh-agent,gazelle~0.33.0~non_module_deps~bazel_gazelle_go_repository_tools,toolchain
chrome-ssh-agent,gazelle~0.33.0~go_deps~com_github_norunners_vert,library
chrome-ssh-agent,gazelle~0.33.0~go_deps~com_github_youmark_pkcs8,library
chrome-ssh-agent,gazelle~0.33.0~go_deps~org_golang_x_crypto,library
chrome-ssh-agent,gazelle~0.33.0~go_deps~com_github_google_go_cmp,library
opentitan,crate_index__pqcrypto-internals-0.2.5,library
opentitan,crate_index__dunce-1.0.4,library
opentitan,crate_index__glob-0.3.1,library
j2cl,io_bazel_rules_kotlin_org_pantsbuild_jarjar,library
j2cl,io_bazel_rules_kotlin_org_ow2_asm_asm,library
j2cl,io_bazel_rules_kotlin_org_apache_ant_ant_launcher,library
j2cl,io_bazel_rules_kotlin_org_ow2_asm_asm_analysis,library
j2cl,io_bazel_rules_kotlin_org_ow2_asm_asm_commons,library
j2cl,io_bazel_rules_kotlin_org_apache_ant_ant,library
j2cl,io_bazel_rules_kotlin_org_ow2_asm_asm_tree,library
j2cl,io_bazel_rules_kotlin_org_apache_maven_maven_plugin_api,library
j2cl,io_bazel_rules_kotlin_com_google_protobuf_protobuf_java,library
j2cl,io_bazel_rules_kotlin_org_apache_maven_maven_artifact,library
j2cl,io_bazel_rules_kotlin_org_eclipse_sisu_org_eclipse_sisu_inject,library
j2cl,io_bazel_rules_kotlin_org_codehaus_plexus_plexus_classworlds,library
j2cl,io_bazel_rules_kotlin_org_apache_maven_maven_model,library
j2cl,io_bazel_rules_kotlin_org_codehaus_plexus_plexus_utils,library
j2cl,io_bazel_rules_kotlin_org_apache_commons_commons_lang3,library
j2cl,io_bazel_rules_kotlin_org_eclipse_sisu_org_eclipse_sisu_plexus,library
j2cl,io_bazel_rules_kotlin_org_codehaus_plexus_plexus_component_annotations,library
vscode-ng-language-service,aspect_rules_js,library
j2cl,io_bazel_rules_kotlin_javax_enterprise_cdi_api,library
j2cl,io_bazel_rules_kotlin_javax_annotation_jsr250_api,library
j2cl,io_bazel_rules_kotlin_com_google_protobuf_protobuf_java_util,library
j2cl,io_bazel_rules_kotlin_javax_inject_javax_inject,library
j2cl,io_bazel_rules_kotlin_com_google_dagger_dagger,library
j2cl,io_bazel_rules_kotlin_com_google_dagger_dagger_producers,library
j2cl,io_bazel_rules_kotlin_com_google_dagger_dagger_spi,library
j2cl,io_bazel_rules_kotlin_net_ltgt_gradle_incap_incap,library
j2cl,io_bazel_rules_kotlin_com_google_googlejavaformat_google_java_format,library
j2cl,io_bazel_rules_kotlin_com_google_guava_failureaccess,library
j2cl,io_bazel_rules_kotlin_org_checkerframework_checker_compat_qual,library
j2cl,io_bazel_rules_kotlin_com_google_guava_guava,library
j2cl,io_bazel_rules_kotlin_com_squareup_javapoet,library
j2cl,io_bazel_rules_kotlin_org_codehaus_mojo_animal_sniffer_annotations,library
j2cl,io_bazel_rules_kotlin_com_google_j2objc_j2objc_annotations,library
j2cl,io_bazel_rules_kotlin_com_google_errorprone_javac_shaded,library
j2cl,io_bazel_rules_kotlin_com_google_guava_listenablefuture,library
j2cl,io_bazel_rules_kotlin_com_google_code_findbugs_jsr305,library
j2cl,io_bazel_rules_kotlin_com_google_dagger_dagger_compiler,library
j2cl,io_bazel_rules_kotlin_com_google_errorprone_error_prone_annotations,library
j2cl,io_bazel_rules_kotlin_org_checkerframework_checker_qual,library
vscode-ng-language-service,aspect_rules_ts,library
vscode-ng-language-service,aspect_rules_jasmine,library
vscode-ng-language-service,aspect_rules_esbuild,library
vscode-ng-language-service,aspect_bazel_lib,library
vscode-ng-language-service,bazel_skylib,library
vscode-ng-language-service,jasmine,library
vscode-ng-language-service,rules_nodejs,library
vscode-ng-language-service,nodejs_linux_amd64,toolchain
vscode-ng-language-service,pnpm,library
vscode-ng-language-service,npm,library
vscode-ng-language-service,npm_integration_workspace,library
vscode-ng-language-service,npm_integration_pre_apf_project,library
vscode-ng-language-service,npm_integration_project,library
vscode-ng-language-service,npm__vsce__1.100.1,library
vscode-ng-language-service,local_config_platform,library
vscode-ng-language-service,npm__at_angular_language-service__17.0.0-next.8,library
vscode-ng-language-service,npm__esbuild-windows-arm64__0.14.42,library
vscode-ng-language-service,npm__at_ampproject_remapping__2.2.0,library
vscode-ng-language-service,npm__at_babel_generator__7.18.2,library
vscode-ng-language-service,npm__at_babel_plugin-syntax-logical-assignment-operators__7.10.4__at_babel_core_7.18.2,library
vscode-ng-language-service,npm__at_angular-devkit_architect__0.1401.0-next.1,library
vscode-ng-language-service,npm__at_discoveryjs_json-ext__0.5.7,library
vscode-ng-language-service,npm__at_angular-devkit_build-webpack__0.1401.0-next.1__hp63p7q42cvfilxmz3bdou5zeq,library
vscode-ng-language-service,npm__at_babel_helpers__7.18.2,library
vscode-ng-language-service,npm__get-caller-file__2.0.5,library
vscode-ng-language-service,npm__at_babel_plugin-syntax-optional-chaining__7.8.3__at_babel_core_7.18.2,library
vscode-ng-language-service,npm__at_babel_helper-explode-assignable-expression__7.16.7,library
vscode-ng-language-service,npm__yauzl__2.10.0,library
vscode-ng-language-service,npm__yargs__17.1.1,library
vscode-ng-language-service,npm__yargs__15.4.1,library
vscode-ng-language-service,npm__http-parser-js__0.5.6,library
vscode-ng-language-service,npm__array-flatten__1.1.1,library
vscode-ng-language-service,npm__yn__3.1.1,library
vscode-ng-language-service,npm__at_csstools_selector-specificity__2.0.1__444rcjjorr3kpoqtvoodsr46pu,library
vscode-ng-language-service,npm__yaml__1.10.2,library
vscode-ng-language-service,npm__y18n__4.0.3,library
vscode-ng-language-service,npm__yargs-parser__21.0.1,library
vscode-ng-language-service,npm__at_csstools_postcss-unset-value__1.0.1__postcss_8.4.14,library
vscode-ng-language-service,npm__yargs-parser__18.1.3,library
vscode-ng-language-service,npm__xmlbuilder__11.0.1,library
vscode-ng-language-service,npm__y18n__5.0.5,library
vscode-ng-language-service,npm__ws__8.5.0,library
vscode-ng-language-service,npm__argparse__1.0.10,library
vscode-ng-language-service,npm__wrappy__1.0.2,library
vscode-ng-language-service,npm__at_babel_plugin-syntax-optional-catch-binding__7.8.3__at_babel_core_7.18.2,library
vscode-ng-language-service,npm__forwarded__0.2.0,library
vscode-ng-language-service,npm__at_babel_helper-environment-visitor__7.18.2,library
vscode-ng-language-service,npm__form-data__2.3.3,library
vscode-ng-language-service,npm__acorn-walk__8.2.0,library
vscode-ng-language-service,npm__forever-agent__0.6.1,library
vscode-ng-language-service,npm__at_babel_helper-wrap-function__7.16.8,library
vscode-ng-language-service,npm__follow-redirects__1.14.9,library
vscode-ng-language-service,npm__webpack-merge__5.8.0,library
vscode-ng-language-service,npm__ansi-styles__2.2.1,library
vscode-ng-language-service,npm__at_csstools_postcss-stepped-value-functions__1.0.0__postcss_8.4.14,library
vscode-ng-language-service,npm__webpack-sources__3.2.3,library
vscode-ng-language-service,npm__find-cache-dir__3.3.2,library
vscode-ng-language-service,npm__finalhandler__1.2.0,library
vscode-ng-language-service,npm__wcwidth__1.0.1,library
vscode-ng-language-service,npm__wbuf__1.7.3,library
vscode-ng-language-service,npm__which__2.0.2,library
vscode-ng-language-service,npm__vscode-tmgrammar-test__0.0.11,library
vscode-ng-language-service,npm__ansi-regex__2.1.1,library
vscode-ng-language-service,npm__vscode-textmate__5.4.0,library
vscode-ng-language-service,npm__vscode-uri__3.0.7,library
vscode-ng-language-service,npm__at_babel_plugin-syntax-object-rest-spread__7.8.3__at_babel_core_7.18.2,library
vscode-ng-language-service,npm__at_csstools_postcss-progressive-custom-properties__1.3.0__postcss_8.4.14,library
vscode-ng-language-service,npm__ansi-escapes__4.3.2,library
vscode-ng-language-service,npm__webpack__5.73.0__esbuild_0.14.42,library
vscode-ng-language-service,npm__fastq__1.13.0,library
vscode-ng-language-service,npm__vscode-languageserver-protocol__3.16.0,library
vscode-ng-language-service,npm__vscode-languageserver__7.0.0,library
vscode-ng-language-service,npm__vscode-oniguruma__1.5.1,library
vscode-ng-language-service,npm__at_csstools_postcss-oklab-function__1.1.0__postcss_8.4.14,library
vscode-ng-language-service,npm__fast-deep-equal__3.1.3,library
vscode-ng-language-service,npm__vscode-languageserver-types__3.17.2,library
vscode-ng-language-service,npm__validator__13.7.0,library
vscode-ng-language-service,npm__at_babel_helper-validator-option__7.16.7,library
vscode-ng-language-service,npm__extsprintf__1.4.0,library
vscode-ng-language-service,npm__vscode-languageserver-textdocument__1.0.7,library
vscode-ng-language-service,npm__extsprintf__1.3.0,library
vscode-ng-language-service,npm__ajv__6.12.6,library
vscode-ng-language-service,npm__ajv__8.11.0,library
vscode-ng-language-service,npm__uuid__8.3.2,library
vscode-ng-language-service,npm__fast-glob__3.2.11,library
vscode-ng-language-service,npm__uri-js__4.4.1,library
vscode-ng-language-service,npm__extend__3.0.2,library
vscode-ng-language-service,npm__utils-merge__1.0.1,library
vscode-ng-language-service,npm__at_csstools_postcss-is-pseudo-class__2.0.5__postcss_8.4.14,library
vscode-ng-language-service,npm__unzipper__0.10.11,library
vscode-ng-language-service,npm__events__3.3.0,library
vscode-ng-language-service,npm__eventemitter-asyncresource__1.0.0,library
vscode-ng-language-service,npm__at_babel_plugin-syntax-nullish-coalescing-operator__7.8.3__at_babel_core_7.18.2,library
vscode-ng-language-service,npm__execa__5.1.1,library
vscode-ng-language-service,npm__etag__1.8.1,library
vscode-ng-language-service,npm__underscore__1.13.1,library
vscode-ng-language-service,npm__aggregate-error__3.1.0,library
vscode-ng-language-service,npm__esutils__2.0.3,library
vscode-ng-language-service,npm__at_csstools_postcss-hwb-function__1.0.1__postcss_8.4.14,library
vscode-ng-language-service,npm__at_csstools_postcss-ic-unit__1.0.0__postcss_8.4.14,library
vscode-ng-language-service,npm__eventemitter3__4.0.7,library
vscode-ng-language-service,npm__unique-slug__2.0.2,library
vscode-ng-language-service,npm__tunnel__0.0.6,library
vscode-ng-language-service,npm__tunnel-agent__0.6.0,library
vscode-ng-language-service,npm__unicode-match-property-value-ecmascript__2.0.0,library
vscode-ng-language-service,npm__estraverse__4.3.0,library
vscode-ng-language-service,npm__tsutils__3.21.0__typescript_5.1.3,library
vscode-ng-language-service,npm__estraverse__5.3.0,library
vscode-ng-language-service,npm__tslint__6.1.3__typescript_5.1.3,library
vscode-ng-language-service,npm__agent-base__4.3.0,library
vscode-ng-language-service,npm__esprima__4.0.1,library
vscode-ng-language-service,npm__type-is__1.6.18,library
vscode-ng-language-service,npm__tslib__2.4.0,library
vscode-ng-language-service,npm__at_csstools_postcss-font-format-keywords__1.0.0__postcss_8.4.14,library
vscode-ng-language-service,npm__eslint-scope__5.1.1,library
vscode-ng-language-service,npm__escalade__3.1.1,library
vscode-ng-language-service,npm__traverse__0.3.9,library
vscode-ng-language-service,npm__to-regex-range__5.0.1,library
vscode-ng-language-service,npm__tslib__1.14.1,library
vscode-ng-language-service,npm__tree-kill__1.2.2,library
vscode-ng-language-service,npm__at_babel_helper-validator-identifier__7.16.7,library
vscode-ng-language-service,npm__esbuild__0.14.42,library
vscode-ng-language-service,npm__to-fast-properties__2.0.0,library
vscode-ng-language-service,npm__tmp__0.2.1,library
vscode-ng-language-service,npm__thunky__1.1.0,library
vscode-ng-language-service,npm__esbuild-windows-arm64__0.14.39,library
vscode-ng-language-service,npm__esbuild-windows-64__0.14.39,library
vscode-ng-language-service,npm__at_babel_plugin-syntax-json-strings__7.8.3__at_babel_core_7.18.2,library
vscode-ng-language-service,npm__timsort__0.3.0,library
vscode-ng-language-service,npm__through__2.3.8,library
vscode-ng-language-service,npm__tar__6.1.11,library
vscode-ng-language-service,npm__acorn-import-assertions__1.8.0__acorn_8.7.1,library
vscode-ng-language-service,npm__acorn__8.7.1,library
vscode-ng-language-service,npm__tapable__2.2.1,library
vscode-ng-language-service,npm__at_cspotcode_source-map-support__0.8.1,library
vscode-ng-language-service,npm__at_babel_helper-define-polyfill-provider__0.3.1__at_babel_core_7.18.2,library
vscode-ng-language-service,npm__test-exclude__6.0.0,library
vscode-ng-language-service,npm__esbuild-sunos-64__0.14.42,library
vscode-ng-language-service,npm__abab__2.0.6,library
vscode-ng-language-service,npm__supports-color__2.0.0,library
vscode-ng-language-service,npm__stylus-loader__7.0.0__upoysbgu66vbwwn3ra5xuurp4y,library
vscode-ng-language-service,npm__at_bazel_worker__5.5.0,library
vscode-ng-language-service,npm__at_babel_helper-split-export-declaration__7.16.7,library
